arm,modality,field,subject,nrmse_norm,ssim_norm,psnr_norm,nrmse_norm_fg,fg_fraction,fg_std,nrmse_slab,ssim_slab,nrmse_full,ssim_full,seconds
prod_sw,T2W,7T,0006,0.06316904894814268,0.934934613603939,30.6692847976646,0.3026210603696759,0.17713516477554564,0.4491824507713318,0.15928982995654778,0.8933058006455561,0.170091066139862,0.9440364208831629,31.174683094024658
prod_sw,T2FLAIR,0.1T,0006,0.036736335854732065,0.9584421969877698,35.47616091478591,0.22248626118954024,0.17963421533978174,0.28248804807662964,0.04729715899044397,0.9359640975056099,0.05966759684426573,0.9640188410486024,31.059600353240967
prod_sw,T2FLAIR,1.5T,0006,0.05631025415726249,0.9379053108061269,31.39242671411488,0.17354334974516306,0.17900799948071677,0.41166436672210693,0.0768055287726326,0.8881313515870971,0.07960266586569639,0.9320745533134828,31.10147714614868
prod_sw,T2FLAIR,3T,0006,0.06050645887461129,0.9416053826047505,30.56467097073073,0.1556513964543529,0.1779083978562128,0.40442827343940735,0.1448636990101307,0.8336518328646111,0.14017639044646932,0.9055875146670014,31.13294792175293
prod_sw,T2FLAIR,5T,0006,0.06172670571452749,0.9299236757162229,30.72786719515999,0.22378354910244655,0.17870694115048363,0.3661245107650757,0.0849239549263127,0.8839603903355182,0.0893674543785344,0.9336488767474205,31.25537919998169
prod_sw,T2FLAIR,7T,0006,0.05555887343855504,0.9322630186768431,31.840426870896813,0.316416903766374,0.17735811263795884,0.3460041880607605,0.10139397619798407,0.9326069518133226,0.10297214231101867,0.9566793022277139,31.3092041015625
official,T1W,0.1T,0006,0.04523243138062566,0.9641253863658329,35.35021037394563,0.12470388763502478,0.5006985134548612,0.3616250455379486,0.03746920881228462,0.9732003228145861,0.04512617156114355,0.9808789362623704,10.036539793014526
official,T1W,1.5T,0006,0.06456969330971725,0.9156641232091206,32.4579224523215,0.23591852948851436,0.4942830403645833,0.24181009829044342,0.07260972177606487,0.9273148189358583,0.08568915138374436,0.9592788422036544,9.692731618881226
official,T1W,3T,0006,0.09584633025699385,0.883524821977745,28.39470016719849,0.2775121161274348,0.44371413242669755,0.3718840479850769,0.0836367029045636,0.8822451989655208,0.08868268101002692,0.9279127639032441,10.766823053359985
official,T1W,5T,0006,0.06374995379900743,0.8944023205144875,32.263911562261995,0.09801974644041163,0.6530985151018415,0.11164815723896027,0.4445466199020057,0.8211862956396965,0.3946065169846611,0.9070304196130154,7.235583782196045
official,T1W,7T,0006,0.08181564736351665,0.9102808492850437,30.54857905726032,0.1371258420974752,0.6513813160083912,0.21221910417079926,0.3086845928911684,0.8678317169850701,0.282915543791216,0.908785811786842,7.066962242126465
official,T2W,0.1T,0006,0.04993828252447736,0.9235866180751013,34.99901265826955,0.21431156245552602,0.5179850260416666,0.2260381579399109,0.04879015620320857,0.9351079917013717,0.058119555079651004,0.9665604864178954,9.642128944396973
official,T2W,1.5T,0006,0.06457997269334524,0.9330336959586092,31.6129199414901,0.1601446537061028,0.44324815538194445,0.21893545985221863,0.1279865820641335,0.9196679633746783,0.12934843557302492,0.9527869963143862,10.631102561950684
official,T2W,3T,0006,0.11014903733063229,0.8662806818824016,26.96998740224247,0.27746689824617254,0.43971776138117286,0.25638914108276367,0.20273888026390374,0.8637187926461566,0.1997347779664915,0.9149200229275757,10.632015466690063
official,T2W,5T,0006,0.09589330146099725,0.8846375908961418,28.210820612673594,0.24555077766105962,0.4415171682098765,0.25504758954048157,0.16916185491382937,0.8829288919511389,0.1720739986485159,0.9289870713621637,10.573022842407227
official,T2W,7T,0006,0.09001626557110429,0.8944084586186773,29.296728501847944,0.20503761586635075,0.5286636594742063,0.26327699422836304,0.12478372969760625,0.897343790170867,0.1524256340499503,0.9304063783219705,8.640145301818848
official,T2FLAIR,0.1T,0006,0.05815489265051621,0.924077679356563,33.48428444609088,0.22985716464529146,0.49925706651475693,0.2016846388578415,0.048499198203334475,0.9347638376662863,0.06797988049582546,0.9618864305386247,9.621118068695068
official,T2FLAIR,1.5T,0006,0.07115415214841941,0.9011671406699998,31.244700650430275,0.2817001697890093,0.4433889130015432,0.2755681276321411,0.06701930570032616,0.8969260178022986,0.07201916035182332,0.9357330993905539,10.725679159164429
official,T2FLAIR,3T,0006,0.08261593613404666,0.8777132026239943,29.976597125020568,0.3654094779912331,0.4396047333140432,0.2575962245464325,0.08451089564534632,0.8794937485159391,0.0880547226107887,0.9269635489725052,10.60214877128601
official,T2FLAIR,5T,0006,0.06970830679213769,0.8827387821763122,31.50511465850057,0.3342689156166389,0.4421703197337963,0.21115006506443024,0.07950672357225337,0.8866853427187347,0.08507458166009775,0.9353617222687912,10.60452127456665
official,T2FLAIR,7T,0006,0.061604989636041,0.8958422323958816,33.11857996251466,0.10007403412156345,0.6761627197265625,0.13652755320072174,0.36298194969427716,0.8840151492976915,0.40141911305970734,0.9066505662030789,7.072015285491943
official_1mm_pct,T1W,0.1T,0006,0.048661064866877005,0.9640890557654523,33.49144149152022,0.0907795603745908,0.44903428819444446,0.477583646774292,0.05163989893199734,0.95503471279488,0.0556369639048206,0.9720604995877695,10.672707319259644
official_1mm_pct,T1W,1.5T,0006,0.12784919431033478,0.8808968922327644,24.50956428845361,0.22443807460031656,0.40545072031074636,0.4708545506000519,0.11504000420126978,0.8744320456835435,0.1255615549320511,0.9315227347678445,11.9283127784729
official_1mm_pct,T1W,3T,0006,0.13705293530667337,0.8569748195593933,24.039357627772272,0.25075112444612935,0.4051005388082211,0.4583851993083954,0.14867532858832364,0.8185463277220997,0.1564648203056885,0.889655575515357,11.898377180099487
official_1mm_pct,T1W,5T,0006,0.13689666334460804,0.8416226587802459,25.44705437119312,0.472962193593372,0.4409737292631173,0.32994750142097473,0.1194299530941606,0.908298617100924,0.13629262679995724,0.9478083025386191,10.702938318252563
official_1mm_pct,T1W,7T,0006,0.17861770755117795,0.8433060664174913,22.163180623069543,0.3389560754754341,0.44648727262863,0.6146161556243896,0.17051591191081877,0.875765572570036,0.19112652908942923,0.9299891822504847,11.084365844726562
official_1mm_pct,T2W,0.1T,0006,0.08297114111267512,0.9036480502325773,28.896371780043403,0.1706777784186055,0.4243514792017396,0.3764529228210449,0.06660895980781148,0.9077205306273577,0.07279570879029233,0.9521720269513013,11.999149322509766
official_1mm_pct,T2W,1.5T,0006,0.13423835763665126,0.8551886124049896,25.365365120161222,0.47062886315441055,0.40528083570075757,0.34290263056755066,0.16492959434335963,0.8953345196780457,0.1779024258129127,0.9355061597264357,11.982484340667725
official_1mm_pct,T2W,3T,0006,0.16156701023424205,0.8154728379271715,23.893343363299376,0.48724969639396026,0.4420777874228395,0.36618396639823914,0.20108137906458978,0.8642107994158942,0.19776861735221302,0.9144421802344741,10.553590059280396
official_1mm_pct,T2W,5T,0006,0.15076169964579003,0.8288005544476792,24.534159262181326,0.4638742679130444,0.44477448640046297,0.3822261095046997,0.189718147352306,0.8792131046354601,0.18652456990082153,0.9274540442263127,10.51803731918335
official_1mm_pct,T2W,7T,0006,0.12619131612201132,0.8656153502702728,26.159351011297865,0.30976046238992627,0.49063178168402777,0.4424804151058197,0.15629154422180966,0.8930149339674708,0.16894242747384958,0.9401183097478605,9.59629225730896
official_1mm_pct,T2FLAIR,0.1T,0006,0.07482991505112332,0.9197376800405813,31.114858272105216,0.22202138058790113,0.5016686333550348,0.27974072098731995,0.04676545791505154,0.9361820049437993,0.06123533714351696,0.9631537142886799,9.549879789352417
official_1mm_pct,T2FLAIR,1.5T,0006,0.09042672005689664,0.8837492946705581,27.920511818330255,0.16428743063915213,0.44551323784722224,0.4115847945213318,0.0700757216383582,0.8891925881843981,0.07416949215567548,0.9320411779383442,10.579663515090942
official_1mm_pct,T2FLAIR,3T,0006,0.0943249052885067,0.8918151809688962,26.990980730024194,0.1475854805194221,0.4427921248070988,0.40441522002220154,0.1409474164679887,0.8348609003885552,0.13729934099275823,0.9047747220452979,10.471288442611694
official_1mm_pct,T2FLAIR,5T,0006,0.10484615045779587,0.8697253661733413,27.031308581717028,0.2175041528953113,0.4447684582368827,0.3660736680030823,0.08024723058774344,0.8829519813188735,0.08525887793141004,0.9336732125075867,10.542075157165527
official_1mm_pct,T2FLAIR,7T,0006,0.10200670956108279,0.8752703812676065,27.90836471587172,0.31587048974276866,0.4414143880208333,0.3459806442260742,0.10009644516714698,0.9332441917160827,0.10143947937149589,0.956974373659426,10.559494495391846
prod_volpct,T1W,0.1T,0006,0.026524062701633724,0.9806502062425032,38.114081059946884,0.10133130658677776,0.1801419939313616,0.44682174921035767,0.03908039768952621,0.9695697090226607,0.04154741646930586,0.9801307326054441,21.521498680114746
prod_volpct,T1W,1.5T,0006,0.05595409487588873,0.947757807862231,31.52090402642425,0.18767534845911385,0.17887696765718006,0.446493536233902,0.07570942829073117,0.9120386439840408,0.07794671803652821,0.9538156902546554,21.498314142227173
prod_volpct,T1W,3T,0006,0.06395137626472643,0.9348131155790043,30.42368291076265,0.23343851120701614,0.17867642357235863,0.45045310258865356,0.08699283020837546,0.8712385577295608,0.09206428314802265,0.9225794126819962,21.4883713722229
prod_volpct,T1W,5T,0006,0.09231269232594845,0.9161634560235212,27.266719734870847,0.3561670356355233,0.1776675269717262,0.4260798394680023,0.122051932333064,0.9019317056188885,0.1394305604638647,0.9447950564379572,21.510974884033203
prod_volpct,T1W,7T,0006,0.07125195655818052,0.9397216071557404,29.520296450350436,0.2784991400201205,0.1766479734390501,0.5593871474266052,0.12230898480546146,0.9120434975166536,0.12906377484591092,0.9549680744097657,21.53209900856018
prod_volpct,T2W,0.1T,0006,0.033694020249359,0.9663665317142038,36.03708016382847,0.12225825613232014,0.18742903452070933,0.3642251789569855,0.04976493890313918,0.9324512272791411,0.04978526190179331,0.967170167303634,21.59366250038147
prod_volpct,T2W,1.5T,0006,0.05678828989731738,0.960677528658797,31.677823705769185,0.34199047608356414,0.17921084449404762,0.3534289300441742,0.1274173047378097,0.9229134534434155,0.13086404126307416,0.9537929015208063,21.87747311592102
prod_volpct,T2W,3T,0006,0.09232608549027979,0.8987745176432317,27.422961644952704,0.5107250674245907,0.1777733696831597,0.3841061294078827,0.20536243313169603,0.8636810376224314,0.1994227001209441,0.9154546128384182,21.827208757400513
prod_volpct,T2W,5T,0006,0.07419646692874629,0.9181009477063873,29.334421987236148,0.42511549476614796,0.17838008820064485,0.3560694456100464,0.1698178804840993,0.8853077576682787,0.17102395477248913,0.9302673406393392,21.64592957496643
prod_volpct,T2W,7T,0006,0.058385509239939,0.9346505081485992,31.383091878050465,0.3111762653055695,0.1757599361359127,0.3947072923183441,0.12785837101978667,0.8987119395871201,0.13734951178465474,0.9470975361230709,21.519464254379272
prod_volpct,T2FLAIR,0.1T,0006,0.0440565076626636,0.9546885316012108,33.65671496874042,0.14851581148074935,0.17975677005828372,0.3585197627544403,0.04836747369675405,0.9346291947336021,0.06251751605431446,0.9627884456298366,21.60925030708313
prod_volpct,T2FLAIR,1.5T,0006,0.052896841342532655,0.9386509054658392,32.01726108607366,0.179318229270758,0.17890639532180058,0.3949867784976959,0.06942508566630733,0.8919625849868722,0.07424855382003112,0.9333515071278116,21.44651770591736
prod_volpct,T2FLAIR,3T,0006,0.06275829759210057,0.9325198149006135,30.590693145447343,0.23194003867373908,0.17744918096633183,0.3769969046115875,0.08640299370746748,0.8766102043991828,0.09017975960828242,0.9250885764723629,21.495098114013672
prod_volpct,T2FLAIR,5T,0006,0.060957573086481,0.9307188910690399,30.832014680115215,0.22010704014674165,0.17871130080450148,0.36718258261680603,0.08116304824921607,0.8847853091089666,0.08689196907158335,0.9337501278258392,21.498701333999634
prod_volpct,T2FLAIR,7T,0006,0.05773981730762918,0.9342276720099898,31.48459551295403,0.30615571053622137,0.1774352542937748,0.35667696595191956,0.1020406862333258,0.9326619823764057,0.10416056857027918,0.9562982764917519,21.535967588424683
prod_p999,T1W,0.1T,0006,0.02529863124975269,0.9810794489863335,38.581971843385986,0.1073056571401029,0.17994144984654017,0.4235321879386902,0.03782249363686282,0.9717689800633919,0.040479030481858726,0.9813406488012903,21.522355556488037
prod_p999,T1W,1.5T,0006,0.053893438918578424,0.9477367930668308,31.903814134111194,0.19468322119302653,0.1787898956783234,0.4298098683357239,0.07498145901346624,0.9132089424611372,0.0773605173083658,0.9545139050271337,21.58103656768799
prod_p999,T1W,3T,0006,0.06233281259068801,0.9342314317245348,30.682119468882235,0.24030503532916475,0.17861902146112352,0.438200980424881,0.08686678632450086,0.8719184531346753,0.09180215599650557,0.9229082604966272,21.553841829299927
prod_p999,T1W,5T,0006,0.08613640221913507,0.9161513684662176,27.954236703201886,0.3922483130469413,0.17751905653211805,0.39384520053863525,0.12133240586436968,0.9043079924979137,0.13805216161823367,0.9462202789700718,21.457836866378784
prod_p999,T1W,7T,0006,0.06364979835474806,0.941897551878666,30.56730395497095,0.2842795628938745,0.17592984154110863,0.49347788095474243,0.12273589703375816,0.9127409257319238,0.12670753562304704,0.9562408865903891,21.496378183364868
prod_p999,T2W,0.1T,0006,0.031773936862216336,0.9675363397186368,36.6424223887357,0.13584916039891573,0.18717120942615328,0.3377801477909088,0.04720390194239734,0.9358924162508333,0.04842234123755102,0.9683899451845324,21.581876516342163
prod_p999,T2W,1.5T,0006,0.05030224346699952,0.9651234810172284,32.72068694391432,0.29299251646074775,0.17886122446211558,0.309123694896698,0.12114887700764088,0.9237176322284053,0.126824092685917,0.953651353192266,21.560231924057007
prod_p999,T2W,3T,0006,0.07700889599644266,0.915749134847333,28.981868134535233,0.4061857113970377,0.17727455260261657,0.3239549696445465,0.19710927272899037,0.8647036601137124,0.1963555015962186,0.9155817577977362,21.507816553115845
prod_p999,T2W,5T,0006,0.0647003015345051,0.9289013901088731,30.498954297439806,0.34274497182035074,0.17795441642640128,0.3120182156562805,0.16479539852107322,0.8859053906282237,0.16992035629383187,0.9297288531505338,21.548872470855713
prod_p999,T2W,7T,0006,0.05189493839351313,0.9412403754620567,32.393061991460115,0.27052646575294603,0.17434740823412698,0.3414486348628998,0.12468224122216223,0.8984152922253262,0.13460234887683734,0.9467761497958562,21.572154998779297
prod_p999,T2FLAIR,0.1T,0006,0.04161540608835962,0.9562816941445007,34.264916232969036,0.17054531810782816,0.17972358824714782,0.33104896545410156,0.04713410717766086,0.9364697448652837,0.06072074491965756,0.9636326013271193,21.5347740650177
prod_p999,T2FLAIR,1.5T,0006,0.050595607093380186,0.9400093289557607,32.48863945441355,0.19306147590882078,0.1787897745768229,0.3731885850429535,0.06863167100009274,0.8937654993958393,0.07388980640008375,0.9341424510292854,21.522651433944702
prod_p999,T2FLAIR,3T,0006,0.05935838371155567,0.9339514409707967,31.156408323757702,0.25260878595530234,0.1773192390562996,0.3539133071899414,0.08625399196413334,0.8781052864410495,0.08960893534126638,0.9261088598214805,21.58012056350708
prod_p999,T2FLAIR,5T,0006,0.05793979341172658,0.9322236428809374,31.360257507109537,0.2411525931287196,0.17859903971354166,0.3446878492832184,0.08064635484816211,0.8860617265184505,0.08633257585625664,0.9345726006711503,21.63611340522766
prod_p999,T2FLAIR,7T,0006,0.05056061103268024,0.9325819246443893,32.701515188092436,0.349804963317174,0.1771114288814484,0.31161007285118103,0.0969363106557308,0.9344682541596586,0.09975643524788974,0.9574471477682667,21.52677083015442
prod_hi050,T1W,0.1T,0006,0.037536331663996794,0.9878933138805366,34.619104460862076,0.07608958140341555,0.18254622202070933,0.40037766098976135,0.4444957870387793,0.7710999735694798,0.4351128503869886,0.8706587178375779,21.540571451187134
prod_hi050,T1W,1.5T,0006,0.05341985892106504,0.9699935807520114,31.537056854133148,0.12182603607576846,0.18042852008153523,0.33133184909820557,0.49668700943653077,0.7386290905249341,0.49595881770674954,0.85510400409919,21.44070291519165
prod_hi050,T1W,3T,0006,0.057352743342892205,0.9638821857555067,30.915379669870084,0.12975503325940604,0.17998310876271081,0.3120073080062866,0.5156815174151718,0.6874944728750747,0.5055321641587652,0.8156756741083115,21.413398027420044
prod_hi050,T1W,5T,0006,0.09010984518206185,0.9291777695608152,27.099469554810284,0.23396500366272752,0.17835102384052579,0.4091338813304901,0.23889267965701372,0.8579346953333346,0.2544386556209559,0.923220448064346,21.375401973724365
prod_hi050,T1W,7T,0006,0.08425882815020126,0.9391910945779072,27.720685774582527,0.2239194016622323,0.17978886195591517,0.5299220681190491,0.49212503438871397,0.7646338494598937,0.48487975199863276,0.8853905970477995,21.427436113357544
prod_hi050,T2W,0.1T,0006,0.036642478474405105,0.9912320854011474,34.78977867071886,0.06421442800578954,0.1896542745923239,0.3610495328903198,0.4212728393764626,0.7598073684989756,0.40581337691462954,0.8766344740265679,21.565691709518433
prod_hi050,T2W,1.5T,0006,0.05654127252066509,0.9700050256638073,31.386552164378973,0.17659711907337858,0.18023148794022817,0.37502479553222656,0.28334026621579417,0.8710143712348487,0.27947992705700886,0.9215539804901696,21.48474383354187
prod_hi050,T2W,3T,0006,0.09570053902896564,0.91889331736382,26.84296076320998,0.3126848395877456,0.17886425199962797,0.4318138360977173,0.3296747881905458,0.830728790599759,0.30385740531435784,0.8970218149746315,21.43777847290039
prod_hi050,T2W,5T,0006,0.07197280471852505,0.9247790470588979,29.1793621155451,0.204286820318582,0.1799841986762153,0.3517123758792877,0.3590782005513544,0.8283926093680641,0.3614148181675718,0.8937054609654945,21.458001852035522
prod_hi050,T2W,7T,0006,0.04830446727284591,0.9549855329069138,32.52621596056339,0.12086335175998712,0.1793944343687996,0.5052193403244019,0.3658543642911333,0.7945175004724738,0.38209560618102933,0.8942911140643918,21.468687534332275
prod_hi050,T2FLAIR,0.1T,0006,0.04807477742990199,0.9790885180940853,32.47911672349505,0.0938985098900766,0.17988707527281747,0.3146772086620331,0.24126722616330942,0.8304843126586935,0.24642995152273828,0.916823766830902,21.392070531845093
prod_hi050,T2FLAIR,1.5T,0006,0.047493089740349256,0.9807701707597628,32.54734108376466,0.1038436202165756,0.1802002437531002,0.33276188373565674,0.4456809038847153,0.7585914917093514,0.43965896579139024,0.8541365396257186,21.44791841506958
prod_hi050,T2FLAIR,3T,0006,0.054982898894264796,0.9773376346264208,31.257553961575617,0.11797327344354638,0.17873479449559773,0.2920966148376465,0.5353797263194044,0.7095689716933555,0.5269474325158737,0.8278228711297269,21.45626187324524
prod_hi050,T2FLAIR,5T,0006,0.04998633139088318,0.9774210640220147,32.10039716916157,0.10988514288475305,0.17972915891617064,0.31487277150154114,0.3963621471082404,0.7695066731502057,0.3949729110030484,0.8705879922575062,21.502147674560547
prod_hi050,T2FLAIR,7T,0006,0.05062087211346489,0.9607815239759605,32.04205185780141,0.12191493608773808,0.17854950919983878,0.3586631119251251,0.2835560794859385,0.8785616920052899,0.2943600142922189,0.9228991815744798,21.456971883773804
prod_hi075,T1W,0.1T,0006,0.03288950944928738,0.984104867111647,35.887797777410384,0.07798043858434611,0.18142639644562253,0.467394083738327,0.2028249338513532,0.8668427688749148,0.20031317843538698,0.927074958973153,21.42216658592224
prod_hi075,T1W,1.5T,0006,0.05618341254979033,0.9642368563521101,31.16258164069574,0.13814593635229375,0.1797423589797247,0.4152343273162842,0.26627285352409685,0.8260573989312229,0.26832886291190083,0.9094876843910147,21.594678163528442
prod_hi075,T1W,3T,0006,0.06268310154814936,0.9536298062260739,30.223775654374627,0.15629430304620462,0.17948138524615576,0.40165042877197266,0.29892776143836636,0.7671369885343279,0.2910996803504078,0.8645679436279428,21.451385021209717
prod_hi075,T1W,5T,0006,0.09421428611280358,0.9162516631061848,27.05345980494115,0.3439467881335007,0.17771693638392858,0.43675732612609863,0.12242182746464401,0.9007865115001513,0.14006637650927503,0.9442206049634833,21.564135551452637
prod_hi075,T1W,7T,0006,0.08534733578490396,0.9424102470747724,27.725533513716393,0.25115176310390463,0.17860243055555555,0.6030383110046387,0.287614331516178,0.8445797899688199,0.2878332805490751,0.9248095046638638,21.496826648712158
prod_hi075,T2W,0.1T,0006,0.03275388563980783,0.9757396498994572,35.850375300635584,0.07072590347494193,0.1885038103376116,0.39579468965530396,0.16828625272341308,0.8411124832134774,0.15186560701139534,0.9248291252706662,21.551677703857422
prod_hi075,T2W,1.5T,0006,0.06270436444836286,0.961628174879266,30.771292629346085,0.3192822369105198,0.17963542635478671,0.38990628719329834,0.16830212716866763,0.9154665980368898,0.1648776040129178,0.949038788938166,21.513296127319336
prod_hi075,T2W,3T,0006,0.10314173527152647,0.8990396481588354,26.424193415458998,0.5069481161490212,0.1781989203559028,0.4274933636188507,0.23430795672960325,0.8574021595904135,0.21849982838915333,0.9125110431209498,21.539587020874023
prod_hi075,T2W,5T,0006,0.08690956972742435,0.9159606972397775,27.88047725968362,0.39101725525203257,0.17930469815693204,0.39696457982063293,0.24672205416948484,0.8696327761374095,0.24351180507940945,0.9206671365099297,21.486780643463135
prod_hi075,T2W,7T,0006,0.06126022756514816,0.9411534537361926,30.784317524707344,0.21915952267684902,0.17831360347687253,0.5009397864341736,0.2199558866400805,0.8717739392379398,0.2386041914738957,0.931509690302725,21.497073650360107
prod_hi075,T2FLAIR,0.1T,0006,0.04490247889725277,0.9541665036472657,33.43232112272015,0.13982792571427,0.17977457197885666,0.36933690309524536,0.05023306076221521,0.9329820588873168,0.06436309281156448,0.9618256951857846,21.50370216369629
prod_hi075,T2FLAIR,1.5T,0006,0.0462239917024301,0.97619818503273,32.83761778152352,0.10845627781158051,0.1795473855639261,0.40364253520965576,0.18949268586990142,0.8242749499605502,0.1863385603933922,0.8978956771244012,21.4557785987854
prod_hi075,T2FLAIR,3T,0006,0.05339088627917471,0.9747114494096538,31.545893344655948,0.12176710832043176,0.17830948602585567,0.3543016314506531,0.3154362252301477,0.7658585862475102,0.30616391003576016,0.8659528834297805,21.46371364593506
prod_hi075,T2FLAIR,5T,0006,0.052030735012613724,0.9555295312433371,31.837913541423347,0.12895575986986252,0.17917257641989087,0.3893895745277405,0.13988172246149652,0.8445446277091013,0.14277667736220198,0.9153736353854572,21.481975555419922
prod_hi075,T2FLAIR,7T,0006,0.06364479591166235,0.9328269585586684,30.423592963640615,0.2208753732589548,0.17789774092416916,0.40181005001068115,0.13088278408709295,0.9246850094630424,0.13522023852462808,0.9512505121281833,21.326642274856567
