arm,modality,field,subject,nrmse_norm,ssim_norm,psnr_norm,nrmse_norm_fg,fg_fraction,fg_std,nrmse_slab,ssim_slab,nrmse_full,ssim_full,seconds
prod_hi200,T1W,3T,0006,0.03993356507977262,0.9369304424968097,34.76090330813586,0.2871921988991227,0.1776001945374504,0.27283942699432373,0.08340222086832356,0.8875112739025878,0.09001407930655475,0.930273260542364,49.592780113220215
prod_hi200,T1W,5T,0006,0.040226781290640036,0.9475903410677532,34.55844149130066,0.18283209130389708,0.17535339839874753,0.1598862260580063,0.13697745533134298,0.9115195677169939,0.15139250674667418,0.9496496057534852,50.23253154754639
prod_hi200,T1W,7T,0006,0.044934654997994344,0.9529644792083455,33.610923075611346,0.21586602332963156,0.1732152303059896,0.3420199751853943,0.12237982089273566,0.9153982110008362,0.12573538741581,0.9577501629920491,46.71701455116272
prod_hi200,T2W,0.1T,0006,0.021109087585548206,0.9717876257182511,40.34182370960886,0.15374886071873212,0.18487912132626488,0.17464029788970947,0.05318722653811566,0.9347868727667319,0.055942241486491046,0.9672999894271216,49.29860067367554
prod_hi200,T2W,1.5T,0006,0.03042092813050056,0.9742671741405083,36.91295684923424,0.11732060097420788,0.17759656149243552,0.17589889466762543,0.13400651307539066,0.9198842835539789,0.13735563138771806,0.9512809012959493,49.530564069747925
prod_hi200,T2W,3T,0006,0.04580676785569873,0.9302016187253599,33.327820927001504,0.1713533338988933,0.1758236355251736,0.1875191181898117,0.20755982662488656,0.8625288517388303,0.2073784453129969,0.9138027711211814,49.46774458885193
prod_hi200,T2W,5T,0006,0.047090183816090585,0.9393237689922906,33.15409592673565,0.19578828908033505,0.17695557125031003,0.21779775619506836,0.17472890854810294,0.8825284964294599,0.17951200008143992,0.9275030633498049,49.3614547252655
prod_hi200,T2W,7T,0006,0.040578021665622535,0.953391740750353,34.45957798322548,0.18206243350386475,0.17159634544735863,0.25143563747406006,0.13076898261867334,0.8965949920259911,0.1417165882009619,0.9453654773354724,46.85043954849243
prod_hi200,T2FLAIR,0.1T,0006,0.022018850080683803,0.966789058171878,39.84634854815716,0.10593174629464512,0.17867012629433285,0.1369132101535797,0.06362616408359653,0.9322074998389537,0.07477987138771244,0.9613841002731638,49.29269862174988
prod_hi200,T2FLAIR,1.5T,0006,0.030611737003527918,0.9474645980295929,37.08260324170064,0.24086154304670027,0.17727213057260666,0.1978047639131546,0.07153914138583907,0.8934548932229682,0.07792230336103231,0.9335898280632476,49.27117729187012
prod_hi200,T2FLAIR,3T,0006,0.04234542421866324,0.9312940225341229,34.27481800741071,0.3763489523704997,0.17644742935422866,0.23917970061302185,0.08565891830787908,0.8807934204622713,0.08990740854610252,0.9269877042168204,49.146759033203125
prod_hi200,T2FLAIR,5T,0006,0.035362585171797356,0.9429150553918623,35.813004579607714,0.25175881375442644,0.17721460735987102,0.17486463487148285,0.08985686385918816,0.8826607205596949,0.09660316299848436,0.9320985005127722,49.061076164245605
prod_hi200,T2FLAIR,7T,0006,0.031565970881937,0.9555466269812138,36.696076039787556,0.15521313059952896,0.17569115048363096,0.1717679500579834,0.10695842635516893,0.9317212553524776,0.11105881798092768,0.9558896257525114,47.14106059074402
