modality,pair,target,subject,method,p_sq,pg,g_sq,nrmse_raw,nrmse_subject_rel,nrmse_scale_oracle,nrmse_affine_oracle,scale_a,scale_subject_rel
T2FLAIR,5T_to_7T,7T,0007,R-best,1470057.114580575,733668.9572956052,382671.7109971353,1.00355,1.25884,0.20775,0.20772,0.4991,1.1325
T2FLAIR,5T_to_7T,7T,0009,R-best,1215811.203217561,707800.8100542256,421776.31009726715,0.72547,0.96138,0.15181,0.15179,0.5822,1.1413
T2FLAIR,7T_to_0.1T,0.1T,0006,R-best,2658745.998421042,2381668.3074025707,2259008.3832891113,0.26145,0.24674,0.23574,0.23523,0.8958,0.9629
T2FLAIR,7T_to_0.1T,0.1T,0007,R-best,1528199.5955593062,1928357.0144915313,2660831.9270433867,0.3534,0.53494,0.29243,0.29218,1.2618,0.6708
T2FLAIR,7T_to_0.1T,0.1T,0009,R-best,1606021.786046703,2364912.429063808,3579186.2731723343,0.35669,0.55115,0.16444,0.16433,1.4725,0.6872
T2FLAIR,7T_to_1.5T,1.5T,0006,R-best,2332679.7668316597,2878966.7826099824,3704485.241900683,0.27455,0.29525,0.20209,0.20189,1.2342,0.9629
T2FLAIR,7T_to_1.5T,1.5T,0007,R-best,1335621.5450585235,1765764.4157754544,2403060.007326249,0.2936,0.5141,0.16899,0.16886,1.3221,0.6708
T2FLAIR,7T_to_1.5T,1.5T,0009,R-best,1404469.3582569894,2226303.880255948,3614964.803524517,0.39598,0.58054,0.15417,0.15414,1.5852,0.6872
T2FLAIR,7T_to_3T,3T,0006,R-best,1311603.2986062118,2013198.9185330886,3201802.1028532293,0.39001,0.41099,0.18679,0.1866,1.5349,0.9629
T2FLAIR,7T_to_3T,3T,0007,R-best,715157.5926076596,1669956.4083317313,4039395.2516535604,0.59179,0.72459,0.1861,0.18583,2.3351,0.6708
T2FLAIR,7T_to_3T,3T,0009,R-best,777215.9083017249,1493224.5311079044,2922789.7148233815,0.4941,0.65069,0.13584,0.1358,1.9212,0.6872
T2FLAIR,7T_to_5T,5T,0006,R-best,1612908.3508752936,1893800.6737033094,2299005.2186109903,0.23253,0.25317,0.18109,0.18081,1.1742,0.9629
T2FLAIR,7T_to_5T,5T,0007,R-best,909558.5033629489,1741386.3471260425,3437860.7689578496,0.5015,0.66295,0.17385,0.17362,1.9145,0.6708
T2FLAIR,7T_to_5T,5T,0009,R-best,965289.3088447719,1632482.6645866486,2814392.0717861857,0.42765,0.60394,0.13795,0.13792,1.6912,0.6872
